path,label
id00891/wq76Nvvltd4/00446/fake_video_real_audio.mp4,1
id00062/NfWrte4VYwE/00207/fake_video_fake_audio.mp4,1
id03706/6-eu1jnKwwU/00043/fake_video_fake_audio.mp4,1
id05986/y-pi4B7M1rA/00449/fake_video_fake_audio.mp4,1
id03299/5baClUZCu3s/00035/real_video_fake_audio.mp4,1
id06055/Stx6S7q2zP0/00033/real_video_fake_audio.mp4,1
id01626/U5fLrCEzymQ/00035/fake_video_fake_audio.mp4,1
id06111/siWXvZbDc7I/00109/fake_video_fake_audio.mp4,1
id05055/KqeaCkYUQ_A/00164/fake_video_real_audio.mp4,1
id08797/KK3dk0M76Qw/00107/fake_video_real_audio.mp4,1
id04320/UStsNO3VmjU/00254/fake_video_real_audio.mp4,1
id06874/nCBiPtqJA58/00378/fake_video_fake_audio.mp4,1
id02223/ARGjOKvCmGk/00016/fake_video_real_audio.mp4,1
id01387/lNHV2yyUblw/00402/fake_video_fake_audio.mp4,1
id05199/PLOCI4zlt-A/00063/fake_video_real_audio.mp4,1
id00422/SluSnvDyz8M/00048/real_video_fake_audio.mp4,1
id05201/kQuYAv830yw/00187/fake_video_real_audio.mp4,1
id05398/dXRS-G1HZTQ/00055/fake_video_fake_audio.mp4,1
id04027/EXHEi7EsI1A/00136/fake_video_real_audio.mp4,1
id07636/vP-5XVwSNM0/00059/real_video_fake_audio.mp4,1
id01116/Jm9NQmd-ZZQ/00039/real_video_fake_audio.mp4,1
id05018/tGhbvWRBr-g/00115/real_video_fake_audio.mp4,1
id05231/pEwlgSreNuw/00125/fake_video_fake_audio.mp4,1
id07459/mO7bYz7tnGc/00190/fake_video_real_audio.mp4,1
id03867/4n2GOCcJ_g0/00002/real.mp4,0
id02497/_D803upuLUs/00158/fake_video_real_audio.mp4,1
id01042/Hyg9BhqESxU/00073/fake_video_real_audio.mp4,1
id01160/mcIPwjea22s/00420/fake_video_fake_audio.mp4,1
id01182/FHl37VgFY8c/00033/fake_video_fake_audio.mp4,1
id03774/IvnF4te5LM4/00042/fake_video_fake_audio.mp4,1
id06529/l4KRafoXZRE/00306/fake_video_fake_audio.mp4,1
id00064/6Mwd-TTNDcM/00023/real_video_fake_audio.mp4,1
id08909/m3Xquq5I75g/00085/real_video_fake_audio.mp4,1
id02267/ixf0xyYsNgQ/00285/real.mp4,0
id06349/Dgv2UWTxJaU/00017/real.mp4,0
id00568/cbZiMY9nltQ/00317/real_video_fake_audio.mp4,1
id04229/g6nK9zpmFC4/00305/real_video_fake_audio.mp4,1
id03471/jpFhGcHrqzY/00068/real.mp4,0
id04485/LMS_BmTMeRc/00045/real_video_fake_audio.mp4,1
id05564/EAgvA8wobSQ/00029/real_video_fake_audio.mp4,1
id06114/5gbapJrFmhk/00055/fake_video_fake_audio.mp4,1
id01769/UwV-o9VgVRA/00214/fake_video_real_audio.mp4,1
id02099/UEC4D6X9irw/00069/fake_video_fake_audio.mp4,1
id04096/NKNlP91uoPA/00010/real.mp4,0
id01648/dQ_8BD-9JnU/00303/real_video_fake_audio.mp4,1
id06415/hViDl01rlYo/00337/real_video_fake_audio.mp4,1
id05688/_z7LQ0Bv6Xc/00037/fake_video_fake_audio.mp4,1
id01431/z__j5X3B5gA/00176/real_video_fake_audio.mp4,1
id04523/91j5nBZLxxM/00021/real_video_fake_audio.mp4,1
id02573/FrkPhr6I140/00106/real_video_fake_audio.mp4,1
id01106/6SFpvp42pMA/00020/fake_video_real_audio.mp4,1
id04027/ycxJSsbxlC8/00465/real_video_fake_audio.mp4,1
id04334/C4dO8I90Q3I/00094/fake_video_fake_audio.mp4,1
id09092/iQKmgSmVw9c/00154/fake_video_fake_audio.mp4,1
id00578/IGNWKoKT_Yc/00037/fake_video_real_audio.mp4,1
id01690/pK2weomgl4k/00383/real.mp4,0
id08348/8uueiOX1Zxc/00063/fake_video_fake_audio.mp4,1
id05916/H_7DejvD49E/00141/real.mp4,0
id03009/AEp1iWcXmEE/00017/fake_video_real_audio.mp4,1
id05474/ViWHqy6yzLU/00038/real.mp4,0
id04907/BDSLeOwrsxQ/00138/fake_video_real_audio.mp4,1
id05576/7dRTtosEgmo/00056/fake_video_fake_audio.mp4,1
id03100/t-plIubPJv4/00160/real_video_fake_audio.mp4,1
id08871/99LJG_lch1E/00021/real.mp4,0
id03947/6W8x212l5Vc/00049/real_video_fake_audio.mp4,1
id08477/AVENvsvwdvs/00067/real_video_fake_audio.mp4,1
id07255/7RVpFx1UmGU/00008/fake_video_real_audio.mp4,1
id05133/pA3-y4b8EHQ/00382/fake_video_real_audio.mp4,1
id01530/WKAMoXp76kI/00067/real_video_fake_audio.mp4,1
id04229/rk-ltNmz1Z8/00461/real_video_fake_audio.mp4,1
id04977/tm6Q03TIrdA/00027/real_video_fake_audio.mp4,1
id04225/QdNJkPh7sa8/00088/fake_video_fake_audio.mp4,1
id07637/Y3W26NdKSGc/00164/real_video_fake_audio.mp4,1
id01280/U_kcaCzIvp0/00154/real.mp4,0
id02087/u0YT03p6qqQ/00452/real_video_fake_audio.mp4,1
id02299/aVAf7eCpMC4/00307/real_video_fake_audio.mp4,1
id04477/Q-RRvg9QqdQ/00108/real.mp4,0
id08910/c9SrHQ6iSiU/00054/real_video_fake_audio.mp4,1
id03471/h0nJEBR1Jr4/00060/fake_video_real_audio.mp4,1
id04216/4mDQ3tNm-ac/00072/real_video_fake_audio.mp4,1
id04644/xvNovIKjoQs/00486/real_video_fake_audio.mp4,1
id01227/QmVUGHBortA/00024/fake_video_real_audio.mp4,1
id06948/D2dKjchWvxo/00070/real.mp4,0
id01681/6iD7gLXda0o/00072/fake_video_real_audio.mp4,1
id04717/1eJ0r3-mz14/00016/real_video_fake_audio.mp4,1
id04684/L-szYHQjBv0/00171/real_video_fake_audio.mp4,1
id05914/WcR3XscOwPA/00071/fake_video_fake_audio.mp4,1
id04236/Gd0qAO06BVQ/00036/real_video_fake_audio.mp4,1
id08917/UDNJRnh7o_M/00240/real.mp4,0
id08470/sC2PrJqJ9kA/00014/fake_video_real_audio.mp4,1
id06347/eSOg9N20qPk/00334/fake_video_fake_audio.mp4,1
id08981/p1hJM9BtXh4/00316/real.mp4,0
id04902/7WzE0qO7tzY/00009/fake_video_real_audio.mp4,1
id02722/qkT7oMgQWjY/00094/real_video_fake_audio.mp4,1
id03215/ter6LuAjntI/00363/real_video_fake_audio.mp4,1
id08999/KidjfGGKncM/00141/real.mp4,0
id07975/QK__kW-DoDk/00119/fake_video_real_audio.mp4,1
id06949/inSScmNE42A/00305/fake_video_real_audio.mp4,1
id08569/8HsyEvr5Pnw/00092/real_video_fake_audio.mp4,1
id03854/Nss0H3NMNYU/00078/real.mp4,0
id00812/GE0ZqZaL-As/00120/fake_video_fake_audio.mp4,1
id06427/jFziE7AbSyk/00173/fake_video_fake_audio.mp4,1
id01769/m3PwKugqK1o/00352/real_video_fake_audio.mp4,1
id02573/z07nk7EH4rQ/00478/fake_video_fake_audio.mp4,1
id06121/9VOlebe2ixE/00052/real_video_fake_audio.mp4,1
id01187/RzgAUy_IURU/00072/real_video_fake_audio.mp4,1
id00395/hfkSGCKjfz4/00238/real_video_fake_audio.mp4,1
id05159/CO-ylqq6bMI/00059/real_video_fake_audio.mp4,1
id08529/IvauLzEbI6E/00065/fake_video_real_audio.mp4,1
id06552/sotDYYBuV3g/00444/real.mp4,0
id03569/ppmkYuK84zM/00078/real.mp4,0
id08968/HulUfop00iw/00152/real_video_fake_audio.mp4,1
id04538/yyeNCEK2KpU/00472/real.mp4,0
id07982/chILhUArDr4/00251/fake_video_real_audio.mp4,1
id02463/BG-o2L4AFXc/00092/fake_video_fake_audio.mp4,1
id01217/kpd6Xl9f_MI/00141/fake_video_fake_audio.mp4,1
id04251/08q9GRCmBuY/00004/fake_video_real_audio.mp4,1
id04477/9beWWX5YV48/00063/real.mp4,0
id03733/79qak056koo/00035/fake_video_real_audio.mp4,1
id02318/YjVx9aDqoMA/00161/fake_video_real_audio.mp4,1
id04027/Aue_qhX4GUw/00085/fake_video_real_audio.mp4,1
id00823/b9qg3M2yOEc/00223/fake_video_real_audio.mp4,1
id00835/RAJwuffbGIc/00061/fake_video_real_audio.mp4,1
id06154/txXyQLplGkI/00152/fake_video_real_audio.mp4,1
id04895/2BhuSuJ8pu0/00005/real_video_fake_audio.mp4,1
id02213/muM0prC--vQ/00028/fake_video_fake_audio.mp4,1
id03623/D2DYVgxYbWY/00021/fake_video_real_audio.mp4,1
id06692/srrIXA-D79I/00413/real_video_fake_audio.mp4,1
id01193/C2_vxlVGOLY/00086/real.mp4,0
id00907/w73ukovF0kk/00182/fake_video_real_audio.mp4,1
id00301/7s5KRL9UY2M/00021/real.mp4,0
id08440/7NAnwGZmWmM/00016/fake_video_fake_audio.mp4,1
id00419/YXC2yR67fRQ/00286/fake_video_real_audio.mp4,1
id03755/XDg1cyauPfQ/00315/fake_video_real_audio.mp4,1
id01049/1IQQXVK_aiU/00007/real.mp4,0
id05188/Q_PgKZg8eVE/00036/real_video_fake_audio.mp4,1
id07726/zthXWAuOgNE/00469/real.mp4,0
id00758/5KfICu8eSDs/00026/real.mp4,0
id07719/y7GRKV7dD6k/00406/real_video_fake_audio.mp4,1
id00407/9SXbWqTZc6I/00013/real_video_fake_audio.mp4,1
id03942/GzdR39_3R8M/00185/fake_video_fake_audio.mp4,1
id01106/MSOyYr8SLMo/00147/fake_video_fake_audio.mp4,1
id07001/2otbrXnqwqE/00005/real_video_fake_audio.mp4,1
id07983/PWTU0qBBOYA/00043/real.mp4,0
id06351/b8shZ3Waqpg/00270/fake_video_fake_audio.mp4,1
id04149/JMnbPfFpLU0/00016/fake_video_fake_audio.mp4,1
id06140/RYMwgdgCZ50/00175/fake_video_real_audio.mp4,1
id01249/z80V830nreA/00206/fake_video_real_audio.mp4,1
id07415/YFDvkOaMgdc/00164/fake_video_fake_audio.mp4,1
id00060/9bGjpQkzvQg/00061/fake_video_real_audio.mp4,1
id00622/FInb_xBwPR0/00084/real_video_fake_audio.mp4,1
id08903/hCGHgcnsLQI/00071/real.mp4,0
id05816/SCbhADNyfwg/00246/fake_video_fake_audio.mp4,1
id06495/qS9XsX7VqVk/00259/real.mp4,0
id03312/EwvWbY_0NzU/00131/real.mp4,0
id06351/Efy21yk5NN8/00062/fake_video_real_audio.mp4,1
id06418/0HyJtmJiWl0/00010/real.mp4,0
id04588/E90IE4EAVR4/00140/fake_video_fake_audio.mp4,1
id02342/PAstmnw8qxU/00070/real.mp4,0
id01106/WRjuuae075U/00193/fake_video_real_audio.mp4,1
id02213/muM0prC--vQ/00020/fake_video_fake_audio.mp4,1
id04736/QtUhX1s2-Q0/00062/fake_video_fake_audio.mp4,1
id05916/5QX6PHmUrQg/00067/real.mp4,0
id02102/5n3AlRwuitM/00030/real.mp4,0
id01040/nRs2jedT0gQ/00189/real_video_fake_audio.mp4,1
id01568/x7l0ouo_9xk/00121/fake_video_real_audio.mp4,1
id08064/Gv2n9ohablc/00145/fake_video_real_audio.mp4,1
id07212/NKybesOiSfs/00108/real.mp4,0
id03384/s2rA7DIVPP0/00027/real_video_fake_audio.mp4,1
id00419/ag7_GcN_rEM/00333/fake_video_fake_audio.mp4,1
id04015/ZkNcZl71JFo/00336/fake_video_fake_audio.mp4,1
id03705/nLu9fF818i4/00412/real_video_fake_audio.mp4,1
id00525/_fg9YjVSAhI/00051/real.mp4,0
id06949/07oh0psgaDA/00022/real.mp4,0
id03947/aZHVGHpQXJs/00338/fake_video_fake_audio.mp4,1
id03148/w5jMD4NaGNo/00133/fake_video_fake_audio.mp4,1
id01280/kaIhXVCQiEU/00363/fake_video_fake_audio.mp4,1
id00788/ZrU3BUc67Yc/00332/fake_video_fake_audio.mp4,1
id07974/ISt7UyJygbw/00132/real_video_fake_audio.mp4,1
id02158/3nTvOxCRIcs/00006/real.mp4,0
id07400/ddratsseodE/00273/fake_video_fake_audio.mp4,1
id01769/VnlEq6gSqMk/00248/fake_video_fake_audio.mp4,1
id03372/osfEKebRCjE/00180/real_video_fake_audio.mp4,1
id04968/5ts97UDuNo8/00030/real_video_fake_audio.mp4,1
id07849/TTny7hKOklE/00068/real_video_fake_audio.mp4,1
id08581/jj2qWDyIC_8/00109/real_video_fake_audio.mp4,1
id07361/sX2qIXI6lTw/00120/real.mp4,0
id02299/zPyMiCN5YU8/00500/real.mp4,0
id09190/73X346A37Hw/00017/real_video_fake_audio.mp4,1
id05812/TlQipZSnIJ0/00014/fake_video_fake_audio.mp4,1
id03430/mTfpowWi9rA/00391/fake_video_real_audio.mp4,1
id04163/BU7PKDgkXVQ/00134/fake_video_real_audio.mp4,1
id04902/rvsskOnDuC0/00162/fake_video_real_audio.mp4,1
id06368/SpnkPRzlhCs/00230/real.mp4,0
id00258/nDzIdtQ36Xg/00366/fake_video_fake_audio.mp4,1
id02896/7PhKcSFjtXM/00002/fake_video_fake_audio.mp4,1
id01689/yZaoLqtrEbw/00484/real_video_fake_audio.mp4,1
id06861/A6SHqwuc4w0/00037/fake_video_real_audio.mp4,1
id04569/wRRwBuH56MM/00023/real.mp4,0
id04742/jnrep1bKLdE/00252/fake_video_real_audio.mp4,1
id04684/OX9vTaY6Goo/00218/real_video_fake_audio.mp4,1
id03704/PBWMIM7TJGM/00028/real.mp4,0
id03947/6a10_nB6bZ0/00111/real_video_fake_audio.mp4,1
id00741/1Ph5jfWr4qo/00007/fake_video_fake_audio.mp4,1
id08274/YBziPqqui0E/00052/real_video_fake_audio.mp4,1
id01223/AtNXDngtpnY/00077/fake_video_real_audio.mp4,1
id04933/gbJFHXLlhEY/00109/fake_video_fake_audio.mp4,1
id04701/LVaRsetQ23Q/00064/real_video_fake_audio.mp4,1
id07115/RWNqIYJKRyk/00087/fake_video_fake_audio.mp4,1
id05686/d2sMXXHx0gQ/00085/fake_video_fake_audio.mp4,1
id04404/zIOBYsVuuFs/00500/fake_video_fake_audio.mp4,1
id07845/ixpgGCNgL9s/00079/fake_video_real_audio.mp4,1
id03372/PRVUSLgwjBM/00085/fake_video_real_audio.mp4,1
id00060/juIGiyimjcA/00414/fake_video_real_audio.mp4,1
id02268/o25OydIpxlg/00063/real_video_fake_audio.mp4,1
id02268/nW6F9wwnCrU/00059/fake_video_fake_audio.mp4,1
id02760/qkbo1vxN40Y/00300/fake_video_real_audio.mp4,1
id04404/3w66It90xSQ/00024/real.mp4,0
id03765/3pVNdqTSEKE/00034/real.mp4,0
id07351/82V_kXNtxY8/00030/fake_video_real_audio.mp4,1
id02361/QWJEguZnL9w/00248/real_video_fake_audio.mp4,1
id04708/KiKQnUVay8c/00022/real_video_fake_audio.mp4,1
id03352/KPZW_bqciyo/00149/fake_video_real_audio.mp4,1
id00356/KbxN2UYfYwk/00055/fake_video_real_audio.mp4,1
id06692/eYRQ_ZY1YoA/00376/real.mp4,0
id04222/ITrsKWTWM5I/00099/fake_video_real_audio.mp4,1
id01579/im4t5K3wnx4/00187/fake_video_real_audio.mp4,1
id02323/JYQ9nyYQNBU/00010/fake_video_real_audio.mp4,1
id06212/fdVF-BfQR8s/00425/real_video_fake_audio.mp4,1
id01689/e6loc8PCllQ/00270/fake_video_real_audio.mp4,1
id00891/hQoiQ_EtFak/00286/real_video_fake_audio.mp4,1
id06866/6JimVx8R_tI/00060/fake_video_real_audio.mp4,1
id01315/by3sQOons6g/00383/fake_video_real_audio.mp4,1
id03375/O6IYyrOQ5Rg/00058/real.mp4,0
id07360/lOVHAeGdpGE/00385/real.mp4,0
id00258/6Za2gntADT8/00017/fake_video_real_audio.mp4,1
id03532/6YJhbJDGb7g/00075/fake_video_real_audio.mp4,1
id00788/qQj9qoO886s/00471/real_video_fake_audio.mp4,1
id01403/VO1dFsDjugs/00084/real.mp4,0
id00391/z2lwH66e3WQ/00104/fake_video_real_audio.mp4,1
id02318/i2OtCllDjFc/00259/real.mp4,0
id08185/yp0IKQt059I/00096/fake_video_fake_audio.mp4,1
id06414/U3lgsnDbxlg/00199/fake_video_real_audio.mp4,1
id00173/UHoMXLSjlDo/00115/fake_video_fake_audio.mp4,1
id05710/4MC63CF7fIw/00046/real_video_fake_audio.mp4,1
id04027/ycxJSsbxlC8/00442/fake_video_real_audio.mp4,1
id06983/HY0wlAsc_7M/00098/real_video_fake_audio.mp4,1
id00060/b3NCOn3j8vQ/00244/real.mp4,0
id01235/bNNUl5TF5pU/00323/fake_video_real_audio.mp4,1
id01098/nzx7gNXpLaE/00326/fake_video_real_audio.mp4,1
id08714/YjX_OZyWbII/00314/fake_video_real_audio.mp4,1
id07741/8O_qihqLRU4/00093/real.mp4,0
id03247/UbDpzSSkCZI/00165/real_video_fake_audio.mp4,1
id07755/ok6slAAzo-c/00124/fake_video_fake_audio.mp4,1
id06270/IgCQ0h7hbuw/00013/fake_video_fake_audio.mp4,1
id00517/SIKwsbMxA8E/00032/real_video_fake_audio.mp4,1
id01173/_CqHobnKXvI/00079/fake_video_fake_audio.mp4,1
id01561/GC7HSFkHs9M/00022/real_video_fake_audio.mp4,1
id00943/b-hRS2WtNmc/00373/fake_video_fake_audio.mp4,1
id00568/cXd7gCf0Wj8/00292/fake_video_real_audio.mp4,1
id07459/FTsDjI59X70/00079/fake_video_real_audio.mp4,1
id06861/KA6ApwqiT2E/00059/real_video_fake_audio.mp4,1
id01689/mrYGdl_Zmnk/00373/fake_video_fake_audio.mp4,1
id05989/ej_zMo8-4_0/00302/fake_video_fake_audio.mp4,1
id01236/7WdumGR5-JM/00007/real_video_fake_audio.mp4,1
id00788/_ry6G9ayyR0/00349/fake_video_real_audio.mp4,1
id01257/5Ntu87RZiNc/00020/fake_video_fake_audio.mp4,1
id06717/lYGMrClpdFA/00332/real_video_fake_audio.mp4,1
id00788/Jx1Is5NPaKk/00150/fake_video_fake_audio.mp4,1
id07353/rbarViXRyiI/00173/fake_video_fake_audio.mp4,1
id05402/hd_9bv7J44k/00136/real.mp4,0
id04140/XH932WCVPUE/00022/real.mp4,0
id04694/MzfEtcNvkLs/00033/fake_video_real_audio.mp4,1
id01103/ISC7Eqhx18A/00018/fake_video_real_audio.mp4,1
id03298/_px-OC3Bcao/00289/fake_video_fake_audio.mp4,1
id07832/Ki2JhBAXoXk/00065/fake_video_fake_audio.mp4,1
id03727/ktxQnWjhGFs/00399/real.mp4,0
id04482/TJtzEB8d0bU/00042/fake_video_real_audio.mp4,1
id07849/VD9AKPUxs78/00122/fake_video_fake_audio.mp4,1
id05106/iZFOqEybRXs/00098/real.mp4,0
id03968/jlxYQyyVv2k/00138/fake_video_fake_audio.mp4,1
id03989/4A3uDB7LziU/00023/real.mp4,0
id01315/Mx9LYZxydPY/00188/real.mp4,0
id02119/PEhZNulBqr0/00074/real.mp4,0
id07417/xCUgssB-XdY/00169/real_video_fake_audio.mp4,1
id06347/Z7lRvqO_7xk/00281/real_video_fake_audio.mp4,1
id01168/IiBl-0syy9A/00011/real.mp4,0
id04940/muiFnUELZFs/00085/real.mp4,0
id00741/oLr48Op3Lyo/00393/fake_video_fake_audio.mp4,1
id03838/jkLpRjx5j-I/00025/real_video_fake_audio.mp4,1
id06212/kQGEZwr9uj8/00463/real_video_fake_audio.mp4,1
id05893/g9Anwlm3wXQ/00400/real.mp4,0
id08115/pATRfZUtITY/00120/fake_video_fake_audio.mp4,1
id06415/E_9-8dPhwu4/00121/fake_video_fake_audio.mp4,1
id06517/SvLiAP4uMOc/00151/real.mp4,0
id06212/YGNZS1hnmiA/00354/real_video_fake_audio.mp4,1
id00529/dcmWWA7Aryk/00272/real_video_fake_audio.mp4,1
id00680/P-NUf_GehR8/00189/fake_video_real_audio.mp4,1
id04089/JbOz8CIDVSI/00031/fake_video_fake_audio.mp4,1
id07741/PPtHu8RWnuw/00205/fake_video_fake_audio.mp4,1
id01201/Z43X2Xe-prk/00097/real.mp4,0
id04696/oNeJ0x29FRs/00168/fake_video_real_audio.mp4,1
id02448/mX0Cw5ViUpo/00080/fake_video_real_audio.mp4,1
id08982/oN4zGEJdovU/00071/fake_video_real_audio.mp4,1
id07849/pgeyGUf-NpQ/00208/real.mp4,0
id05201/igcp5Re84p0/00162/fake_video_real_audio.mp4,1
id00622/1ZATjHDfzZc/00008/fake_video_real_audio.mp4,1
id02721/PJ1Dk_y1NhQ/00174/real_video_fake_audio.mp4,1
id08548/wAOStG8wWEI/00057/real.mp4,0
id00649/uQGdtYq3Lpg/00089/real_video_fake_audio.mp4,1
id02266/5v0g9xjwhco/00010/real.mp4,0
id05260/5Wxd0znUE14/00059/real.mp4,0
id06999/t6GNrTx1M4g/00042/real.mp4,0
id08064/c6mUtmTid3c/00343/real_video_fake_audio.mp4,1
id00405/rKaPnmrLHtY/00021/fake_video_fake_audio.mp4,1
id01031/fFRKLlL2WMk/00078/real_video_fake_audio.mp4,1
id01110/PgfnEWGX2cg/00100/real.mp4,0
id03750/PVfd6fg7QsM/00233/real_video_fake_audio.mp4,1
id06418/MeWtwRahQ8U/00034/real_video_fake_audio.mp4,1
id00258/SUAA08qTOSw/00222/real_video_fake_audio.mp4,1
id05027/Ug1fmn9n0u0/00217/real.mp4,0
id01500/Dc1k6r8K3t0/00049/fake_video_real_audio.mp4,1
id08714/5yTwwQFMIn4/00038/real.mp4,0
id03201/CzSP51Bjydk/00076/real.mp4,0
id05691/7AHzpvE23lY/00081/fake_video_real_audio.mp4,1
id04195/z8HOfxnJpkg/00495/real.mp4,0
id00591/e378JH8vngM/00054/fake_video_fake_audio.mp4,1
id04195/FF_6wjd43uc/00150/real_video_fake_audio.mp4,1
id04705/VOdU7C7vHEE/00213/real_video_fake_audio.mp4,1
id06052/p7SxK6OKUbg/00099/real.mp4,0
id02760/qkbo1vxN40Y/00378/fake_video_real_audio.mp4,1
id00943/FJ0z1xoWGQ4/00157/real.mp4,0
id06717/so1jttThyP0/00401/fake_video_fake_audio.mp4,1
id08258/ySqow0WNOpI/00072/fake_video_real_audio.mp4,1
id02163/pJxcK--u3Cg/00010/real.mp4,0
id07974/8N8o2jfpPck/00066/fake_video_real_audio.mp4,1
id00168/Ma4yG80N0rQ/00180/fake_video_real_audio.mp4,1
id06295/vWJA0sz9RHk/00213/real_video_fake_audio.mp4,1
id04818/lc6irs1R7Gk/00140/real_video_fake_audio.mp4,1
id01614/SOxVXroH7hw/00154/fake_video_fake_audio.mp4,1
id05010/UcssbzKGKqs/00243/fake_video_fake_audio.mp4,1
id01225/Ma5pC9UGrP4/00216/real_video_fake_audio.mp4,1
id04730/6vXvgvvCcWI/00050/real_video_fake_audio.mp4,1
id07276/gwJFNHiCLuI/00290/real_video_fake_audio.mp4,1
id00429/1KyTSmxoz-4/00019/fake_video_fake_audio.mp4,1
id04705/eBYPVPT3rpk/00292/fake_video_fake_audio.mp4,1
id06310/AJyijKSur2I/00043/fake_video_real_audio.mp4,1
id03381/3uwFWwvy3wQ/00005/fake_video_fake_audio.mp4,1
id06203/g-e70cA5zvE/00288/real.mp4,0
id00385/Ai7FmkS58yI/00070/fake_video_fake_audio.mp4,1
id04198/tNeLyrTbBLI/00469/fake_video_fake_audio.mp4,1
id00891/0XSPaCjf3v4/00002/real_video_fake_audio.mp4,1
id07351/KSWMDOWzBuM/00195/real_video_fake_audio.mp4,1
id00469/lk2Hfo77RK0/00308/fake_video_fake_audio.mp4,1
id03304/YhPXzUQcLWU/00183/real.mp4,0
id06096/EXkVPptIrr8/00065/real.mp4,0
id04265/of5RgZShEXU/00324/real_video_fake_audio.mp4,1
id03860/9Xiex_M2Yls/00015/fake_video_real_audio.mp4,1
id07403/p1IcNgyITJA/00154/real_video_fake_audio.mp4,1
id01101/jFuuVvZwsfg/00296/fake_video_real_audio.mp4,1
id03781/8dD9CMlx5ss/00019/fake_video_fake_audio.mp4,1
id07624/8BDzN2NA6GM/00099/fake_video_fake_audio.mp4,1
id03765/QcWb8cTcqCc/00076/real_video_fake_audio.mp4,1
id02532/l5EwVNWOd4o/00131/fake_video_real_audio.mp4,1
id01768/yuL8cLbfYiY/00409/real_video_fake_audio.mp4,1
id05027/2G9aXTRaOVM/00024/fake_video_real_audio.mp4,1
id01459/j4FXpBK0W5Y/00097/fake_video_fake_audio.mp4,1
id08335/WmOwsE-nUVg/00200/fake_video_fake_audio.mp4,1
id00172/OloQ71iFp1M/00071/fake_video_fake_audio.mp4,1
id05664/FoNZVymGIUI/00152/fake_video_real_audio.mp4,1
id04034/m7hjVAQY7JQ/00171/fake_video_fake_audio.mp4,1
id03214/5d_Tvqr2Xfc/00015/real_video_fake_audio.mp4,1
id07628/x_bEywUOYsc/00159/fake_video_fake_audio.mp4,1
id06716/TFzI4RamSTs/00030/fake_video_real_audio.mp4,1
id08603/KnV9qzwODMM/00117/real.mp4,0
id03947/aZHVGHpQXJs/00329/real_video_fake_audio.mp4,1
id03304/jsbdvTwDL_Y/00309/real.mp4,0
id04538/DWjyaDIThxg/00042/fake_video_fake_audio.mp4,1
id06749/TE11VhhlLeU/00047/fake_video_real_audio.mp4,1
id04734/HgaFvvfQG-M/00009/fake_video_real_audio.mp4,1
id04027/vr0dXfQQfNU/00405/fake_video_fake_audio.mp4,1
id01298/wGQIqoQNXxA/00412/fake_video_fake_audio.mp4,1
id01076/CiyljO9DuDs/00008/real.mp4,0
id05893/qZh1MrDHLoY/00444/fake_video_real_audio.mp4,1
id06351/Efy21yk5NN8/00093/real.mp4,0
id05257/UhTrlURmAE8/00313/fake_video_fake_audio.mp4,1
id08424/u5DLrhuK2L0/00064/fake_video_real_audio.mp4,1
id03727/ZjSYvTYXViM/00326/real.mp4,0
id00419/s7mQ1tWSNcg/00449/fake_video_real_audio.mp4,1
id07123/JepblkL1gdg/00038/fake_video_fake_audio.mp4,1
id08066/GjPrpKyKDrU/00071/fake_video_fake_audio.mp4,1
id07276/pD-V_ccTQjU/00340/fake_video_fake_audio.mp4,1
id01315/q4P_fNfvPvI/00394/fake_video_fake_audio.mp4,1
id03313/sJYTj-VI_L8/00402/real_video_fake_audio.mp4,1
id01223/hq8tLgkhZWc/00416/real.mp4,0
id06415/wJVHEHUpG7k/00395/fake_video_real_audio.mp4,1
id04300/x5OAs3IoqOU/00382/real_video_fake_audio.mp4,1
id04842/4wxzg_V7u8A/00076/fake_video_fake_audio.mp4,1
id01596/gl5ZCQ1BA3U/00151/fake_video_real_audio.mp4,1
id09083/7fLkhtm64Z0/00024/real.mp4,0
id04730/7SlD9aNTTFY/00060/fake_video_real_audio.mp4,1
id05664/KvQMM1mfQbI/00191/real.mp4,0
id04823/KoV6_EpcLZ0/00144/real_video_fake_audio.mp4,1
id04108/ySaOq4lmPJk/00475/fake_video_real_audio.mp4,1
id01167/jTcoEo8eexE/00065/real_video_fake_audio.mp4,1
id00867/ZDOU_OBSfto/00046/fake_video_fake_audio.mp4,1
id08066/R8rYQWiB6Jw/00150/real_video_fake_audio.mp4,1
id05256/tElRs5r7mIY/00467/real.mp4,0
id08374/6KLVg239Wv4/00028/fake_video_fake_audio.mp4,1
id04198/HEWzMI2YREw/00112/fake_video_real_audio.mp4,1
id08124/LsQOsjyOQ_k/00052/real.mp4,0
id01523/HsiBDBf66qc/00125/fake_video_fake_audio.mp4,1
id01209/JtjtBLzsCtk/00269/real.mp4,0
id04555/Ly8jU6zMKvg/00025/real.mp4,0
id05723/N-ptBT3io2o/00187/fake_video_fake_audio.mp4,1
id01648/Shu8HMYHjgQ/00219/fake_video_fake_audio.mp4,1
id07628/42DuzYavAt4/00003/fake_video_fake_audio.mp4,1
id07459/lftCUcDLAq0/00171/fake_video_real_audio.mp4,1
id04344/Wjzh7a5bI5U/00033/fake_video_fake_audio.mp4,1
id00555/PxqO1WYguJU/00015/real_video_fake_audio.mp4,1
id01163/0zUACR6cmb4/00013/fake_video_fake_audio.mp4,1
id04842/zms_paFfgxU/00473/fake_video_fake_audio.mp4,1
